Name,Adjusted Character,Attributes,Blessing of the Lantern,BotL Date in GL,BotL Date in JP,BotL Lv.2 Date in JP,BotL Lv.2 in JP,Class,Class Breakthrough,Class Breakthrough Date in GL,Class Breakthrough Date in JP,Continent,Crit,Crit (Lv. 120),E.Atk,E.Atk (Lv. 120),E.Def,E.Def (Lv. 120),GL Release Date,GL Score,GL Tier,General pool,HP,HP (Lv. 120),Influence,JP Release Date,JP Tier,JP game8 Score,Japanese Name,Job,Location,Obtained from,Overcharge,Overcharge Date in GL,Overcharge Date in JP,P.Atk,P.Atk (Lv. 120),P.Def,P.Def (Lv. 120),SP,SP (Lv. 120),Spd,Spd (Lv. 120),Ultimate Priority,Weakness to hit
Rita,,"Character%20List/Axe%2031.png, Character%20List/Wind%2043.png",Available in GL,16 de enero de 2025,14 de septiembre de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,29 de agosto de 2024,Orsterra,227,277,306,371,228,278,27 de julio de 2022,,,Yes,3223,4043,Power,28 de octubre de 2020,F,8,リタ,Apothecary,Clearbrook,Chance Encounters,Available in GL,30 de octubre de 2025,8 de mayo de 2025,335,385,389,439,390,460,281,331,,"Axe, Wind"
Vivian,,"Character%20List/Bow%2037.png, Character%20List/Light%2064.png",Available in GL,16 de enero de 2025,6 de julio de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,16 de enero de 2025,11 de abril de 2024,Orsterra,385,450,250,300,273,293,27 de julio de 2022,,,Yes,3042,3862,Power,28 de octubre de 2020,H,"7,5",ビビアン,Hunter,Valore,Chance Encounters,Available in GL,30 de octubre de 2025,21 de noviembre de 2024,357,422,223,273,391,471,340,390,,"Bow, Light"
Zenia,,"Character%20List/Axe%2044.png, Character%20List/Dark%2060.png",Available in GL,10 de julio de 2025,30 de mayo de 2024,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,10 de julio de 2025,30 de mayo de 2024,Orsterra,213,263,466,531,217,267,11 de octubre de 2023,"6,9",B (6.99 - 6.00),Never,3090,3910,Power,1 de junio de 2022,B,"9,6",ゼニア,Apothecary,Grandport,Sacred Blaze Guidance,Unavailable,,,295,345,342,392,498,568,236,286,A4 before U Lv10,"Axe, Dark"
Sazantos,,"Character%20List/Sword%2050.png, Character%20List/Fire%2057.png, Character%20List/Light%2055.png",Available in GL,30 de enero de 2025,28 de septiembre de 2023,23 de octubre de 2025,Available in JP,⭐️⭐️⭐️⭐️⭐️,Available in GL,,17 de octubre de 2024,Orsterra,268,318,287,337,216,266,24 de julio de 2024,"9,11",S+ (10.00 - 9.00),Never,3112,3932,Power,28 de abril de 2023,B,"9,6",サザントス,Warrior,Memoir,Traveler of Memories,Available in GL,30 de octubre de 2025,24 de octubre de 2024,424,489,328,393,471,541,290,325,,"Fire, Light, Sword"
Saria,,"Character%20List/Axe%2033.png, Character%20List/Ice%2041.png",Available in GL,16 de enero de 2025,4 de agosto de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,16 de enero de 2025,7 de diciembre de 2023,Orsterra,238,288,306,371,233,283,27 de julio de 2022,,,Yes,3210,4030,Power,28 de octubre de 2020,H,7,サーリア,Apothecary,Sheperd's Rock,Chance Encounters,Available in GL,30 de octubre de 2025,30 de enero de 2025,340,390,387,437,393,463,281,331,,"Axe, Ice"
Eunice,,"Character%20List/Tome%2011.png, Character%20List/Light%2022.png",Available in GL,16 de enero de 2025,31 de agosto de 2023,8 de enero de 2026,Available in JP,⭐️⭐️⭐️,Available in GL,,4 de julio de 2024,Orsterra,236,286,369,434,340,390,27 de julio de 2022,,,Yes,2886,3546,Power,28 de octubre de 2020,G,8,ユニス,Scholar,Theatropolis,Chance Encounters,Available in GL,30 de octubre de 2025,,246,296,291,341,557,647,283,333,,"Light, Tome"
Canary,,"Character%20List/Dagger%208.png, Character%20List/Fire%209.png",Available in GL,13 de marzo de 2025,1 de agosto de 2024,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,2 de octubre de 2025,1 de agosto de 2024,Orsterra,338,388,276,326,248,298,27 de marzo de 2024,"9,4",S+ (10.00 - 9.00),Never,2872,3692,Wealth,1 de marzo de 2023,C,"9,4",カナリィ,Thief,Grandport,Sacred Blaze Guidance,Unavailable,,,328,393,265,285,342,422,470,535,,"Dagger, Fire"
Guti,,"Character%20List/Bow%2011.png, Character%20List/Wind%2015.png",Available in GL,16 de enero de 2025,31 de agosto de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,,15 de agosto de 2024,Orsterra,385,450,240,290,263,283,27 de julio de 2022,,,Yes,3062,3882,Fame,28 de octubre de 2020,H,"7,5",グティ,Hunter,Emberglow,Chance Encounters,Available in GL,30 de octubre de 2025,5 de diciembre de 2024,367,432,243,293,371,451,340,390,,"Bow, Wind"
Sail,,"Character%20List/Sword%2049.png, Character%20List/Lightning_Thunder%2039.png, Character%20List/Dark%2048.png",Available in GL,16 de enero de 2025,22 de junio de 2023,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Unavailable,,,Solistia,-50,,-50,,-50,,16 de enero de 2025,"4,64",D (4.99 - 4.00),Never,-820,,Domination,22 de junio de 2023,C,"9,3",セイル,Warrior,Memoir Logs,Free (Solistia),Unavailable,,,-65,,-65,,-70,,-35,,,"Dark, Lightning, Sword"
Manuel,,"Character%20List/Fan%2025.png, Character%20List/Wind%2029.png",Available in GL,16 de enero de 2025,17 de agosto de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,,20 de junio de 2024,Orsterra,237,272,312,377,287,337,27 de julio de 2022,,,Yes,1986,2806,Fame,28 de octubre de 2020,H,"7,5",マヌエル,Dancer,Valore,Chance Encounters,Available in GL,30 de octubre de 2025,6 de enero de 2025,210,260,200,250,409,479,277,342,,"Fan, Wind"
Kenneth,,"Character%20List/Tome%2019.png, Character%20List/Ice%2021.png",Available in GL,16 de enero de 2025,9 de noviembre de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,20 de junio de 2024,Orsterra,176,226,284,349,290,340,29 de noviembre de 2023,,,Never,2236,2896,Wealth,25 de diciembre de 2020,F+,9,ケネス,Scholar,Clearbrook,Exchange Elite Fragments,Available in GL,30 de octubre de 2025,20 de marzo de 2025,196,246,246,296,462,552,238,288,,"Ice, Tome"
Largo,,"Character%20List/Spear_Polearm%2017.png, Character%20List/Bow%2019.png, Character%20List/Fire%2031.png, Character%20List/Lightning_Thunder%2017.png",Available in GL,12 de junio de 2025,6 de junio de 2024,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,12 de junio de 2025,6 de junio de 2024,Orsterra,212,247,367,417,266,316,19 de abril de 2023,"3,64",E (3.99 - 0.00),Never,3260,4160,Fame,23 de diciembre de 2021,D,"9,2",ラルゴ,Merchant,Atlasdam,Tourney,Unavailable,,,311,376,326,376,347,427,240,275,A4 before U Lv10,"Bow, Fire, Lightning, Polearm"
Varkyn,,"Character%20List/Tome%2045.png, Character%20List/Light%2062.png",Available in GL,19 de junio de 2025,12 de septiembre de 2024,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,19 de junio de 2025,12 de septiembre de 2024,Orsterra,231,281,419,484,300,350,2 de noviembre de 2022,"4,87",D (4.99 - 4.00),Never,3026,3686,Power,8 de abril de 2021,D,"9,2",ヴァルカン,Scholar,Cathedral of Thytos,Tourney,Unavailable,,,231,281,286,336,502,592,273,323,A4 before U Lv10,"Light, Tome"
Adelle,,"Character%20List/Dagger%201.png, Character%20List/Light.png",Available in GL,10 de abril de 2025,29 de junio de 2023,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,10 de abril de 2025,30 de noviembre de 2023,Excillant (BRAVELY DEFAULT II),348,398,266,316,228,278,5 de octubre de 2022,"4,79",D (4.99 - 4.00),Never,2887,3707,Wealth,28 de abril de 2021,D,"9,2",アデル,Thief,Nameless Town,BRAVELY DEFAULT Crossover Guidance,Unavailable,,,398,463,255,275,327,407,425,490,Leave it at U Lv9,"Dagger, Light"
Ri’tu,,"Character%20List/Dagger%2032.png, Character%20List/Lightning_Thunder%2035.png",Available in GL,1 de mayo de 2025,11 de abril de 2024,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,8 de mayo de 2025,11 de abril de 2024,Orsterra,333,383,276,326,232,282,7 de diciembre de 2022,"3,4",E (3.99 - 0.00),Never,2782,3602,Power,13 de mayo de 2021,E,9,リトゥ,Thief,Flamesgrace,Tourney,Unavailable,,,403,468,259,279,322,402,410,475,A4 before U Lv10,"Dagger, Lightning"
Jorge,,"Character%20List/Axe%2016.png, Character%20List/Fire%2028.png",Available in GL,16 de enero de 2025,17 de agosto de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,,1 de agosto de 2024,Orsterra,228,278,296,361,223,273,27 de julio de 2022,,,Yes,3250,4070,Fame,28 de octubre de 2020,H,7,ホルヘ,Apothecary,Sunshade,Chance Encounters,Available in GL,30 de octubre de 2025,21 de noviembre de 2024,350,400,397,447,383,453,281,331,,"Axe, Fire"
Brigitte,,Character%20List/Staff_Staves%202.png,Available in GL,16 de enero de 2025,12 de octubre de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,6 de junio de 2024,Orsterra,278,313,360,425,369,434,29 de noviembre de 2023,,,Never,2772,3512,Wealth,8 de abril de 2021,F,"8,5",ブリジット,Cleric,Cathedral of Thytos,Exchange Elite Fragments,Available in GL,30 de octubre de 2025,19 de diciembre de 2024,256,306,274,324,410,490,331,381,,Staff
Joshua,,"Character%20List/Sword%2026.png, Character%20List/Ice%2018.png",Available in GL,6 de marzo de 2025,28 de septiembre de 2023,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,12 de junio de 2025,25 de abril de 2024,Orsterra,353,403,257,307,241,291,19 de abril de 2023,"3,71",E (3.99 - 0.00),Yes,3217,4037,Fame,23 de diciembre de 2021,E,9,ジョシュア,Warrior,Cathedral of Thytos,Chance Encounters,Available in GL,30 de octubre de 2025,29 de mayo de 2025,374,439,298,363,291,361,360,395,Ultimate not worth,"Ice, Sword"
Millard EX,,"Character%20List/Spear_Polearm%2020.png, Character%20List/Ice%2029.png",Available in GL,25 de diciembre de 2025,14 de diciembre de 2023,11 de diciembre de 2025,Available in JP,⭐️⭐️⭐️⭐️⭐️,Available in GL,25 de diciembre de 2025,14 de diciembre de 2023,Orsterra,278,313,365,415,419,469,6 de diciembre de 2023,"4,78",D (4.99 - 4.00),Never,2772,3672,Fame,8 de diciembre de 2022,E,"9,1",ミロードEx,Merchant,Valore,Hallowed Travelers,Available in GL,25 de diciembre de 2025,12 de diciembre de 2024,251,316,292,342,420,500,296,331,Leave it at U Lv9,"Ice, Polearm"
Lolo,,"Character%20List/Bow%2021.png, Character%20List/Staff_Staves%2014.png, Character%20List/Light%2032.png",Available in GL,16 de enero de 2025,14 de septiembre de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,29 de agosto de 2024,Orsterra,375,440,230,280,248,268,14 de febrero de 2024,,,Never,3032,3852,Fame,25 de marzo de 2021,F,"8,5",ロロ,Hunter,Cathedral of Thytos,Exchange Elite Fragments,Available in GL,30 de octubre de 2025,,352,417,228,278,381,461,365,415,,"Bow, Light, Staff"
Ogen,,"Character%20List/Axe%2026.png, Character%20List/Ice%2033.png",Available in GL,20 de marzo de 2025,22 de junio de 2023,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in JP,,26 de septiembre de 2024,Orsterra,203,253,451,516,238,288,9 de mayo de 2024,"6,81",B (6.99 - 6.00),Yes,3210,4030,Fame,11 de mayo de 2023,B,"9,6",オーゲン,Apothecary,Atlasdam,Chance Encounters,Available in JP,,8 de mayo de 2025,345,395,332,382,398,468,241,291,U Lv10 before A1,"Axe, Ice"
Dorothea,,"Character%20List/Spear_Polearm%209.png, Character%20List/Fire%2016.png",Available in GL,13 de marzo de 2025,31 de agosto de 2023,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,13 de marzo de 2025,31 de enero de 2024,Orsterra,261,296,290,340,290,340,8 de febrero de 2023,6,B (6.99 - 6.00),Never,3380,4280,Wealth,23 de enero de 2021,E,"9,1",ドロテア,Merchant,Sheperd's Rock,Sacred Blaze Guidance,Unavailable,,,379,444,343,393,332,412,235,270,Leave it at U Lv9,"Fire, Polearm"
Oskha,,"Character%20List/Spear_Polearm%2027.png, Character%20List/Fire%2046.png",Available in GL,12 de junio de 2025,23 de mayo de 2024,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,12 de junio de 2025,23 de mayo de 2024,Orsterra,281,316,245,295,285,335,12 de junio de 2025,"9,5",S+ (10.00 - 9.00),Never,3490,4390,Wealth,23 de mayo de 2024,A,"9,7",オスカ,Merchant,Memoir,Champion of Memories,Available in JP,,24 de octubre de 2024,394,459,353,403,412,492,225,260,,"Fire, Polearm"
Ochette,,"Character%20List/Bow%2026.png, Character%20List/Sword%2037.png, Character%20List/Spear_Polearm%2023.png, Character%20List/Axe%2024.png, Character%20List/Lightning_Thunder%2026.png, Character%20List/Wind%2035.png, Character%20List/Light%2043.png",Available in GL,30 de enero de 2025,20 de julio de 2023,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,30 de enero de 2025,9 de noviembre de 2023,Solistia,395,460,220,270,238,258,30 de enero de 2025,"8,46",S (8.99 - 8.25),Never,2862,3682,Opulence,20 de julio de 2023,C,"9,3",オーシュット,Hunter,Memoir Logs,Memoirs of Solistia,Unavailable,,,457,522,213,263,376,456,410,460,,"Axe, Bow, Light, Lightning, Polearm, Sword, Wind"
Devin,,"Character%20List/Spear_Polearm%208.png, Character%20List/Wind%2011.png",Available in GL,16 de enero de 2025,28 de septiembre de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,16 de enero de 2025,11 de abril de 2024,Orsterra,261,296,284,334,283,333,27 de julio de 2022,,,Yes,3460,4360,Wealth,28 de octubre de 2020,F+,9,デヴィン,Merchant,Valore,Chance Encounters,Available in GL,30 de octubre de 2025,21 de noviembre de 2024,351,416,343,393,326,406,217,252,,"Polearm, Wind"
Cyrus,,"Character%20List/Tome%205.png, Character%20List/Fire%2011.png, Character%20List/Ice%208.png, Character%20List/Lightning_Thunder%205.png",Available in GL,23 de enero de 2025,13 de julio de 2023,23 de octubre de 2025,Available in JP,⭐️⭐️⭐️⭐️⭐️,Available in GL,23 de enero de 2025,26 de octubre de 2023,Orsterra,246,296,454,519,330,380,21 de diciembre de 2022,"7,29",A (8.24 - 7.00),Yes,2746,3406,Fame,18 de marzo de 2021,C,"9,3",サイラス,Scholar,Theatropolis,Chance Encounters,Available in GL,30 de octubre de 2025,6 de enero de 2025,236,286,281,331,582,672,253,303,Leave it at U Lv9,"Fire, Ice, Lightning, Tome"
Jillmeila,,"Character%20List/Bow%2016.png, Character%20List/Dark%2023.png",Available in GL,27 de febrero de 2025,17 de agosto de 2023,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,21 de agosto de 2025,15 de agosto de 2024,Orsterra,405,470,276,326,254,274,15 de febrero de 2023,"3,79",E (3.99 - 0.00),Yes,2902,3722,Power,9 de septiembre de 2021,D,"9,2",ジルメイラ,Hunter,I'cirlo,Chance Encounters,Unavailable,,,403,468,226,276,375,455,340,390,Leave it at U Lv9,"Bow, Dark"
Aedelgard,,"Character%20List/Sword%202.png, Character%20List/Fire%202.png",Available in GL,20 de marzo de 2025,7 de diciembre de 2023,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,14 de agosto de 2025,6 de junio de 2024,Orsterra,313,363,252,302,234,284,15 de noviembre de 2023,"3,83",E (3.99 - 0.00),Yes,3232,4052,Fame,14 de julio de 2022,C,"9,3",エデルガルト,Warrior,Cragspear,Chance Encounters,Available in JP,,21 de noviembre de 2024,409,474,346,411,381,451,260,295,U Lv10 before A1,"Fire, Sword"
Heinz,,"Character%20List/Tome%2014.png, Character%20List/Dark%2022.png",Available in GL,16 de enero de 2025,4 de agosto de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,26 de septiembre de 2024,Orsterra,225,275,349,414,343,393,27 de julio de 2022,,,Yes,2925,3585,Wealth,28 de octubre de 2020,F,"8,5",ハインツ,Scholar,Cragspear,Chance Encounters,Available in GL,30 de octubre de 2025,16 de enero de 2025,250,300,296,346,544,634,273,323,,"Dark, Tome"
Merrit,,"Character%20List/Axe%2019.png, Character%20List/Light%2037.png",Available in GL,16 de enero de 2025,6 de julio de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,16 de enero de 2025,14 de febrero de 2024,Orsterra,223,273,310,375,228,278,27 de julio de 2022,,,Yes,3210,4030,Wealth,28 de octubre de 2020,F,"8,5",メレット,Apothecary,Sheperd's Rock,Chance Encounters,Available in GL,30 de octubre de 2025,27 de marzo de 2025,338,388,382,432,403,473,276,326,,"Axe, Light"
Ashlan,,"Character%20List/Bow%202.png, Character%20List/Dark%203.png",Available in GL,16 de enero de 2025,6 de julio de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,16 de enero de 2025,26 de octubre de 2023,Orsterra,367,432,235,285,263,283,27 de julio de 2022,,,Yes,3085,3905,Fame,28 de octubre de 2020,F,"8,5",アシラン,Hunter,Sheperd's Rock,Chance Encounters,Available in GL,30 de octubre de 2025,7 de noviembre de 2024,357,422,221,271,372,452,362,412,,"Bow, Dark"
Jane,,Character%20List/Axe%2015.png,Available in GL,1 de mayo de 2025,28 de marzo de 2024,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,1 de mayo de 2025,28 de marzo de 2024,Solistia,278,328,271,336,258,308,1 de mayo de 2025,"7,63",A (8.24 - 7.00),Yes,3075,3895,Opulence,28 de marzo de 2024,C,"9,4",ジェイン,Apothecary,Memoir,Chance Encounters,Available in JP,,30 de enero de 2025,420,470,352,402,408,478,271,321,,Axe
Eliza,,"Character%20List/Sword%2014.png, Character%20List/Light%2019.png",Available in GL,13 de febrero de 2025,14 de septiembre de 2023,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,,29 de agosto de 2024,Orsterra,278,328,337,387,251,301,14 de septiembre de 2022,"4,38",D (4.99 - 4.00),Yes,3092,3912,Power,25 de marzo de 2021,D,"9,2",エリザ,Warrior,Cathedral of Thytos,Chance Encounters,Available in GL,30 de octubre de 2025,5 de diciembre de 2024,359,424,338,403,368,438,280,315,Ultimate not worth,"Light, Sword"
Lucetta,,"Character%20List/Bow%2022.png, Character%20List/Ice%2027.png",Available in GL,16 de enero de 2025,20 de julio de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,25 de abril de 2024,Orsterra,387,452,238,288,258,278,27 de julio de 2022,,,Yes,3035,3855,Power,28 de octubre de 2020,C,"9,4",ルーセッタ,Hunter,Valore,Chance Encounters,Available in GL,30 de octubre de 2025,20 de marzo de 2025,357,422,223,273,391,471,354,404,,"Bow, Ice"
Harry,,"Character%20List/Fan%2016.png, Character%20List/Fire%2024.png",Available in GL,16 de enero de 2025,22 de junio de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,16 de enero de 2025,21 de diciembre de 2023,Orsterra,282,317,382,447,342,392,27 de julio de 2022,,,Yes,2776,3596,Wealth,28 de octubre de 2020,H,7,ハリー,Dancer,Sunshade,Chance Encounters,Available in GL,30 de octubre de 2025,7 de noviembre de 2024,255,305,245,295,484,554,342,407,,"Fan, Fire"
Juan,,"Character%20List/Spear_Polearm%2015.png, Character%20List/Dark%2025.png",Available in GL,16 de enero de 2025,31 de agosto de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,,23 de mayo de 2024,Orsterra,251,286,280,330,280,330,27 de julio de 2022,,,Yes,3470,4370,Fame,28 de octubre de 2020,H,"7,5",フアン,Merchant,Sheperd's Rock,Chance Encounters,Available in GL,30 de octubre de 2025,16 de enero de 2025,359,424,363,413,317,397,225,260,,"Dark, Polearm"
Aslyte,,"Character%20List/Dagger%203.png, Character%20List/Ice%203.png",Available in GL,16 de enero de 2025,17 de agosto de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,16 de enero de 2025,29 de febrero de 2024,Orsterra,330,380,266,316,253,303,27 de julio de 2022,,,Yes,2887,3707,Fame,28 de octubre de 2020,F,"8,5",アズライト,Thief,Cragspear,Chance Encounters,Available in GL,30 de octubre de 2025,8 de mayo de 2025,350,415,272,292,337,417,412,477,,"Dagger, Ice"
Penny,No,"Character%20List/Axe%2027.png, Character%20List/Lightning_Thunder%2031.png",Available in GL,16 de enero de 2025,31 de agosto de 2023,5 de febrero de 2026,Available in JP,⭐️⭐️⭐️,Available in GL,16 de enero de 2025,14 de febrero de 2024,Orsterra,228,278,301,366,238,288,27 de julio de 2022,,,Yes,3220,4040,Wealth,28 de octubre de 2020,H,"7,5",ペニー,Apothecary,Clearbrook,Chance Encounters,Available in GL,30 de octubre de 2025,19 de diciembre de 2024,345,395,392,442,388,458,281,331,,"Axe, Lightning"
Alrond,,"Character%20List/Spear_Polearm%201.png, Character%20List/Sword%204.png, Character%20List/Dagger%202.png, Character%20List/Axe%203.png, Character%20List/Bow%201.png, Character%20List/Staff_Staves%201.png, Character%20List/Tome%201.png, Character%20List/Fan%202.png, Character%20List/Light%205.png",Available in GL,21 de agosto de 2025,12 de septiembre de 2024,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,21 de agosto de 2025,12 de septiembre de 2024,Solistia,246,281,225,275,285,335,21 de agosto de 2025,"8,75",S (8.99 - 8.25),Never,3200,4100,Opulence,12 de septiembre de 2024,S,"9,8",アルロンド,Merchant,Memoir Logs,Memoirs of Solistia,Available in GL,30 de octubre de 2025,7 de noviembre de 2024,344,409,348,398,462,542,325,360,,"Axe, Bow, Dagger, Fan, Light, Polearm, Staff, Sword, Tome"
Pia,,"Character%20List/Spear_Polearm%2029.png, Character%20List/Light%2049.png",Available in GL,16 de enero de 2025,4 de agosto de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,16 de enero de 2025,9 de noviembre de 2023,Orsterra,241,276,280,330,280,330,27 de julio de 2022,,,Yes,3450,4350,Fame,28 de octubre de 2020,F,"8,5",ピア,Merchant,Sunshade,Chance Encounters,Available in GL,30 de octubre de 2025,16 de enero de 2025,349,414,348,398,341,421,225,260,,"Light, Polearm"
Roland,,"Character%20List/Spear_Polearm%2032.png, Character%20List/Lightning_Thunder%2038.png",Available in GL,29 de mayo de 2025,4 de enero de 2024,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,29 de mayo de 2025,4 de enero de 2024,Norzelia (TRIANGLE STRATEGY),316,351,275,325,260,310,20 de septiembre de 2023,8,A (8.24 - 7.00),Never,3020,3920,Fame,28 de julio de 2022,D,"9,2",ロラン,Merchant,Memoir,TRIANGLE STRATEGY Crossover Guidance,Available in JP,,17 de julio de 2025,394,459,328,378,332,412,365,400,A1 then U Lv10,"Lightning, Polearm"
Molrusso,,"Character%20List/Staff_Staves%2018.png, Character%20List/Wind%2032.png",Available in GL,6 de febrero de 2025,20 de julio de 2023,8 de enero de 2026,Available in JP,⭐️⭐️⭐️⭐️⭐️,Available in GL,12 de junio de 2025,25 de abril de 2024,Orsterra,278,313,350,415,399,464,7 de diciembre de 2022,"3,36",E (3.99 - 0.00),Yes,2772,3512,Power,25 de diciembre de 2020,D,"9,2",モルルッソ,Cleric,Cragspear,Chance Encounters,Available in JP,,7 de noviembre de 2024,261,311,282,332,425,505,326,376,U Lv10 before A1,"Staff, Wind"
Relisha,,"Character%20List/Staff_Staves%2027.png, Character%20List/Lightning_Thunder%2034.png",Available in GL,8 de enero de 2026,15 de agosto de 2024,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,8 de enero de 2026,15 de agosto de 2024,Solistia,313,348,330,395,322,387,8 de enero de 2026,,,Not yet,2782,3522,Domination,15 de agosto de 2024,B,"9,5",レリーシャ,Cleric,Memoir Logs,Chance Encounters,Available in GL,8 de enero de 2026,7 de noviembre de 2024,386,436,284,334,400,480,296,346,,"Lightning, Staff"
Jorn,,"Character%20List/Sword%2025.png, Character%20List/Dark%2024.png",Available in GL,16 de enero de 2025,22 de junio de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,9 de mayo de 2024,Orsterra,341,391,220,270,236,286,13 de diciembre de 2023,,,Never,3207,4027,Wealth,25 de febrero de 2021,F+,9,ヨルン,Warrior,Donescu,Exchange Elite Fragments,Available in GL,30 de octubre de 2025,,420,485,333,398,291,361,280,315,,"Dark, Sword"
Scarecrow,,"Character%20List/Bow%2032.png, Character%20List/Wind%2045.png",Available in GL,16 de enero de 2025,22 de junio de 2023,6 de noviembre de 2025,Available in JP,⭐️⭐️⭐️⭐️⭐️,Available in GL,,11 de abril de 2024,Orsterra,410,475,230,280,263,283,27 de julio de 2022,"3,6",E (3.99 - 0.00),Yes,3072,3892,Fame,28 de octubre de 2020,E,9,スケアクロウ,Hunter,Sheperd's Rock,Chance Encounters,Available in JP,,24 de octubre de 2024,377,442,223,273,376,456,345,395,Leave it at U Lv9,"Bow, Wind"
S. Odio,Yes,"Character%20List/Staff_Staves%2029.png, Character%20List/Fire%2055.png, Character%20List/Dark%2047.png",Available in GL,22 de enero de 2026,4 de julio de 2024,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,22 de enero de 2026,4 de julio de 2024,Dominion of Hate (Live A Live),218,253,460,525,339,404,10 de julio de 2024,"6,33",B (6.99 - 6.00),Never,2722,3462,Power,30 de marzo de 2023,B,"9,5",オディオ・S,Cleric,Memoir,Live A Live Crossover Guidance,Available in JP,,,226,276,282,332,525,605,341,391,A1 then U Lv10,"Dark, Fire, Staff"
Ramona,,"Character%20List/Staff_Staves%2026.png, Character%20List/Ice%2037.png",Available in GL,16 de enero de 2025,6 de julio de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,4 de julio de 2024,Orsterra,253,288,367,432,380,445,27 de julio de 2022,,,Yes,3132,3872,Power,28 de octubre de 2020,F+,9,ラモーナ,Cleric,Clearbrook,Chance Encounters,Available in GL,30 de octubre de 2025,21 de noviembre de 2024,240,290,228,278,371,451,340,390,,"Ice, Staff"
Laura,,"Character%20List/Tome%2020.png, Character%20List/Lightning_Thunder%2018.png",Available in GL,16 de enero de 2025,22 de noviembre de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,16 de enero de 2025,14 de marzo de 2024,Orsterra,227,277,351,416,349,399,27 de julio de 2022,,,Yes,2890,3550,Power,28 de octubre de 2020,F+,9,ラウラ,Scholar,Theatropolis,Chance Encounters,Available in GL,30 de octubre de 2025,,255,305,293,343,552,642,275,325,,"Lightning, Tome"
H’aanit EX,,"Character%20List/Fan%2014.png, Character%20List/Fire%2023.png",Available in GL,24 de abril de 2025,4 de enero de 2024,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in JP,,9 de mayo de 2024,Orsterra,342,377,327,392,255,305,7 de febrero de 2024,"7,63",A (8.24 - 7.00),Yes,3096,3916,Fame,2 de febrero de 2023,B,"9,6",ハンイットEx,Dancer,Valore,Chance Encounters,Unavailable,,,388,438,231,281,369,439,350,415,A1 then U Lv10,"Fan, Fire"
Noelle,,"Character%20List/Tome%2031.png, Character%20List/Wind%2034.png",Available in GL,16 de enero de 2025,31 de agosto de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,9 de mayo de 2024,Orsterra,230,280,404,469,332,382,27 de julio de 2022,,,Yes,2895,3555,Fame,28 de octubre de 2020,F+,9,ノエル,Scholar,Valore,Chance Encounters,Available in GL,30 de octubre de 2025,,244,294,287,337,556,646,288,338,,"Tome, Wind"
